year,series_type,series_name,series_href
2019,Women,Kartini Cup 2019,https://www.cricbuzz.com/cricket-series/7907/kartini-cup-2019/matches
2019,Women,Myanmar Women tour of Singapore 2019,https://www.cricbuzz.com/cricket-series/7844/myanmar-women-tour-of-singapore-2019/matches
2019,Women,Victoria Tri Series 2019,https://www.cricbuzz.com/cricket-series/6276/victoria-tri-series-2019/matches
2019,Women,"Botswana Women tour of Namibia, 2019",https://www.cricbuzz.com/cricket-series/6151/botswana-women-tour-of-namibia-2019/matches
2019,Women,"England Women tour of Sri Lanka, 2019",https://www.cricbuzz.com/cricket-series/2811/england-women-tour-of-sri-lanka-2019/matches
2019,Women,"New Zealand Women tour of Australia, 2019",https://www.cricbuzz.com/cricket-series/2704/new-zealand-women-tour-of-australia-2019/matches
2019,Women,"England Women tour of India, 2019",https://www.cricbuzz.com/cricket-series/2794/england-women-tour-of-india-2019/matches
2019,Women,"Sri Lanka Women tour of South Africa, 2019",https://www.cricbuzz.com/cricket-series/2785/sri-lanka-women-tour-of-south-africa-2019/matches
2019,Women,"Windies Women tour of Pakistan, 2019",https://www.cricbuzz.com/cricket-series/2795/windies-women-tour-of-pakistan-2019/matches
2019,Women,"India Women tour of New Zealand, 2019",https://www.cricbuzz.com/cricket-series/2742/india-women-tour-of-new-zealand-2019/matches
2019,Women,Thailand Womens T20 Smash 2019,https://www.cricbuzz.com/cricket-series/6438/thailand-womens-t20-smash-2019/matches
2019,Women,Womens Challenger Trophy 2019,https://www.cricbuzz.com/cricket-series/2789/womens-challenger-trophy-2019/matches
2020,International,"Sri Lanka tour of South Africa, 2020-21",https://www.cricbuzz.com/cricket-series/3327/sri-lanka-tour-of-south-africa-2020-21/matches
2020,International,"Pakistan tour of New Zealand, 2020-21",https://www.cricbuzz.com/cricket-series/3275/pakistan-tour-of-new-zealand-2020-21/matches
2020,International,"Afghanistan tour of Australia Only Test, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3214/afghanistan-tour-of-australia-only-test-2020-postponed/matches
2020,International,"India tour of Australia, 2020-21",https://www.cricbuzz.com/cricket-series/3213/india-tour-of-australia-2020-21/matches
2020,International,"England tour of South Africa, 2020",https://www.cricbuzz.com/cricket-series/3325/england-tour-of-south-africa-2020/matches
2020,International,"West Indies tour of New Zealand, 2020",https://www.cricbuzz.com/cricket-series/3274/west-indies-tour-of-new-zealand-2020/matches
2020,International,"Zimbabwe tour of Pakistan, 2020",https://www.cricbuzz.com/cricket-series/3264/zimbabwe-tour-of-pakistan-2020/matches
2020,International,Balkan Cup 2020,https://www.cricbuzz.com/cricket-series/8440/balkan-cup-2020/matches
2020,International,"West Indies tour of Australia, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3223/west-indies-tour-of-australia-2020-postponed/matches
2020,International,Malta tour of Bulgaria 2020,https://www.cricbuzz.com/cricket-series/8125/malta-tour-of-bulgaria-2020/matches
2020,International,"Australia tour of England, 2020",https://www.cricbuzz.com/cricket-series/2887/australia-tour-of-england-2020/matches
2020,International,Luxembourg T20 Tri-Series 2020,https://www.cricbuzz.com/cricket-series/8213/luxembourg-t20-tri-series-2020/matches
2020,International,"Zimbabwe tour of Australia, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3218/zimbabwe-tour-of-australia-2020-postponed/matches
2020,International,"Ireland tour of England, 2020",https://www.cricbuzz.com/cricket-series/2889/ireland-tour-of-england-2020/matches
2020,International,"Pakistan tour of England, 2020",https://www.cricbuzz.com/cricket-series/2888/pakistan-tour-of-england-2020/matches
2020,International,"South Africa tour of West Indies, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2928/south-africa-tour-of-west-indies-2020-postponed/matches
2020,International,"Pakistan tour of Ireland, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2914/pakistan-tour-of-ireland-2020-postponed/matches
2020,International,"New Zealand tour of West Indies, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2927/new-zealand-tour-of-west-indies-2020-postponed/matches
2020,International,"West Indies tour of England, 2020",https://www.cricbuzz.com/cricket-series/2886/west-indies-tour-of-england-2020/matches
2020,International,"Australia tour of Scotland, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2938/australia-tour-of-scotland-2020-postponed/matches
2020,International,"New Zealand tour of Ireland, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2978/new-zealand-tour-of-ireland-2020-postponed/matches
2020,International,"New Zealand tour of Netherlands, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3195/new-zealand-tour-of-netherlands-2020-postponed/matches
2020,International,"Australia tour of Bangladesh, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3211/australia-tour-of-bangladesh-2020-postponed/matches
2020,International,"New Zealand tour of Scotland, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2926/new-zealand-tour-of-scotland-2020-postponed/matches
2020,International,"Ireland v Bangladesh in England, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3193/ireland-v-bangladesh-in-england-2020-postponed/matches
2020,International,"Bangladesh tour of Ireland, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2969/bangladesh-tour-of-ireland-2020-postponed/matches
2020,International,"Luxembourg tour of Belgium, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3104/luxembourg-tour-of-belgium-2020-postponed/matches
2020,International,"Ireland tour of Zimbabwe, 2020 (Cancelled)",https://www.cricbuzz.com/cricket-series/3186/ireland-tour-of-zimbabwe-2020-cancelled/matches
2020,International,"Netherlands tour of Namibia, 2020 (Cancelled)",https://www.cricbuzz.com/cricket-series/3102/netherlands-tour-of-namibia-2020-cancelled/matches
2020,International,"Australia tour of New Zealand, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2853/australia-tour-of-new-zealand-2020-postponed/matches
2020,International,"Asia XI v World XI in Bangladesh, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2899/asia-xi-v-world-xi-in-bangladesh-2020-postponed/matches
2020,International,"New Zealand tour of Australia, 2020",https://www.cricbuzz.com/cricket-series/2830/new-zealand-tour-of-australia-2020/matches
2020,International,"South Africa tour of India, 2020",https://www.cricbuzz.com/cricket-series/2850/south-africa-tour-of-india-2020/matches
2020,International,"Germany tour of Spain, 2020",https://www.cricbuzz.com/cricket-series/2929/germany-tour-of-spain-2020/matches
2020,International,"England tour of Sri Lanka, 2020",https://www.cricbuzz.com/cricket-series/2918/england-tour-of-sri-lanka-2020/matches
2020,International,"Afghanistan v Ireland in India, 2020",https://www.cricbuzz.com/cricket-series/3113/afghanistan-v-ireland-in-india-2020/matches
2020,International,ACC Eastern Region T20 2020,https://www.cricbuzz.com/cricket-series/3168/acc-eastern-region-t20-2020/matches
2020,International,ACC Western Region T20 2020,https://www.cricbuzz.com/cricket-series/3159/acc-western-region-t20-2020/matches
2020,International,"Australia tour of South Africa, 2020",https://www.cricbuzz.com/cricket-series/2839/australia-tour-of-south-africa-2020/matches
2020,International,"Hong Kong tour of Malaysia, 2020",https://www.cricbuzz.com/cricket-series/3084/hong-kong-tour-of-malaysia-2020/matches
2020,International,"West Indies tour of Sri Lanka, 2020",https://www.cricbuzz.com/cricket-series/3077/west-indies-tour-of-sri-lanka-2020/matches
2020,International,"Zimbabwe tour of Bangladesh, 2020",https://www.cricbuzz.com/cricket-series/3121/zimbabwe-tour-of-bangladesh-2020/matches
2020,International,"Uganda tour of Qatar, 2020",https://www.cricbuzz.com/cricket-series/3139/uganda-tour-of-qatar-2020/matches
2020,International,"India tour of New Zealand, 2020",https://www.cricbuzz.com/cricket-series/2852/india-tour-of-new-zealand-2020/matches
2020,International,"Bangladesh tour of Pakistan, 2020",https://www.cricbuzz.com/cricket-series/3041/bangladesh-tour-of-pakistan-2020/matches
2020,International,"Sri Lanka tour of Zimbabwe, 2020",https://www.cricbuzz.com/cricket-series/3030/sri-lanka-tour-of-zimbabwe-2020/matches
2020,International,"Australia tour of India, 2020",https://www.cricbuzz.com/cricket-series/2849/australia-tour-of-india-2020/matches
2020,International,"Sri Lanka tour of India, 2020",https://www.cricbuzz.com/cricket-series/2848/sri-lanka-tour-of-india-2020/matches
2020,International,"Ireland tour of West Indies, 2020",https://www.cricbuzz.com/cricket-series/2911/ireland-tour-of-west-indies-2020/matches
2020,T20 League,Super Smash 2020-21,https://www.cricbuzz.com/cricket-series/3290/super-smash-2020-21/matches
2020,T20 League,Big Bash League 2020-21,https://www.cricbuzz.com/cricket-series/3248/big-bash-league-2020-21/matches
2020,T20 League,Lanka Premier League 2020,https://www.cricbuzz.com/cricket-series/3320/lanka-premier-league-2020/matches
2020,T20 League,Bangabandhu T20 Cup 2020,https://www.cricbuzz.com/cricket-series/3348/bangabandhu-t20-cup-2020/matches
2020,T20 League,Indian Premier League 2020,https://www.cricbuzz.com/cricket-series/3130/indian-premier-league-2020/matches
2020,T20 League,T20 Blast 2020,https://www.cricbuzz.com/cricket-series/2987/t20-blast-2020/matches
2020,T20 League,Caribbean Premier League 2020,https://www.cricbuzz.com/cricket-series/3243/caribbean-premier-league-2020/matches
2020,T20 League,The Hundred Mens Competition 2020(Postponed),https://www.cricbuzz.com/cricket-series/2930/the-hundred-mens-competition-2020postponed/matches
2020,T20 League,Road Safety World Series T20 2020-21,https://www.cricbuzz.com/cricket-series/3177/road-safety-world-series-t20-2020-21/matches
2020,T20 League,Pakistan Super League 2020,https://www.cricbuzz.com/cricket-series/3148/pakistan-super-league-2020/matches
2020,T20 League,Bushfire Bash 2020,https://www.cricbuzz.com/cricket-series/3141/bushfire-bash-2020/matches
2020,Domestic,"Pakistan A tour of New Zealand, 2020-21",https://www.cricbuzz.com/cricket-series/3352/pakistan-a-tour-of-new-zealand-2020-21/matches
2020,Domestic,"West Indies A tour of New Zealand, 2020",https://www.cricbuzz.com/cricket-series/3347/west-indies-a-tour-of-new-zealand-2020/matches
2020,Domestic,The Ford Trophy 2020-21,https://www.cricbuzz.com/cricket-series/3300/the-ford-trophy-2020-21/matches
2020,Domestic,4-Day Franchise Series 2020-21,https://www.cricbuzz.com/cricket-series/3309/4-day-franchise-series-2020-21/matches
2020,Domestic,Plunket Shield 2020-21,https://www.cricbuzz.com/cricket-series/3295/plunket-shield-2020-21/matches
2020,Domestic,Sheffield Shield 2020-21,https://www.cricbuzz.com/cricket-series/3269/sheffield-shield-2020-21/matches
2020,Domestic,Bob Willis Trophy 2020,https://www.cricbuzz.com/cricket-series/3250/bob-willis-trophy-2020/matches
2020,Domestic,England Domestic One-Day Cup 2020 (Cancelled),https://www.cricbuzz.com/cricket-series/2932/england-domestic-one-day-cup-2020-cancelled/matches
2020,Domestic,"West Indies tour of England Warm-up Matches, 2020",https://www.cricbuzz.com/cricket-series/3238/west-indies-tour-of-england-warm-up-matches-2020/matches
2020,Domestic,County Championship Division Two 2020 (Cancelled),https://www.cricbuzz.com/cricket-series/3005/county-championship-division-two-2020-cancelled/matches
2020,Domestic,County Championship Division One 2020 (Cancelled),https://www.cricbuzz.com/cricket-series/2996/county-championship-division-one-2020-cancelled/matches
2020,Domestic,"Irani Cup, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2925/irani-cup-2020-postponed/matches
2020,Domestic,"England Lions tour of Australia, 2020",https://www.cricbuzz.com/cricket-series/3093/england-lions-tour-of-australia-2020/matches
2020,Domestic,Momentum One Day Cup 2020,https://www.cricbuzz.com/cricket-series/2873/momentum-one-day-cup-2020/matches
2020,Domestic,ICC Under 19 World Cup 2020,https://www.cricbuzz.com/cricket-series/2923/icc-under-19-world-cup-2020/matches
2020,Domestic,"India A tour of New Zealand, 2020",https://www.cricbuzz.com/cricket-series/2869/india-a-tour-of-new-zealand-2020/matches
2020,Domestic,ICC Under 19 World Cup Warm up Matches 2020,https://www.cricbuzz.com/cricket-series/3014/icc-under-19-world-cup-warm-up-matches-2020/matches
2020,Domestic,Quadrangular U19 Series in South Africa 2020,https://www.cricbuzz.com/cricket-series/2859/quadrangular-u19-series-in-south-africa-2020/matches
2020,Women,"India Women tour of Australia, 2021 (Postponed)",https://www.cricbuzz.com/cricket-series/3233/india-women-tour-of-australia-2021-postponed/matches
2020,Women,Womens T20 Challenge 2020,https://www.cricbuzz.com/cricket-series/3305/womens-t20-challenge-2020/matches
2020,Women,Womens Big Bash League 2020,https://www.cricbuzz.com/cricket-series/3249/womens-big-bash-league-2020/matches
2020,Women,"New Zealand Women tour of Australia, 2020",https://www.cricbuzz.com/cricket-series/3228/new-zealand-women-tour-of-australia-2020/matches
2020,Women,"West Indies Women tour of England, 2020",https://www.cricbuzz.com/cricket-series/3259/west-indies-women-tour-of-england-2020/matches
2020,Women,"South Africa Women tour of England, 2020 (Cancelled)",https://www.cricbuzz.com/cricket-series/3068/south-africa-women-tour-of-england-2020-cancelled/matches
2020,Women,"Germany Women tour of Austria, 2020",https://www.cricbuzz.com/cricket-series/3255/germany-women-tour-of-austria-2020/matches
2020,Women,The Hundred Womens Competition 2020(Postponed),https://www.cricbuzz.com/cricket-series/2931/the-hundred-womens-competition-2020postponed/matches
2020,Women,"India Women tour of England, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/3066/india-women-tour-of-england-2020-postponed/matches
2020,Women,"Australia Women tour of South Africa, 2020 (Postponed)",https://www.cricbuzz.com/cricket-series/2842/australia-women-tour-of-south-africa-2020-postponed/matches
2020,Women,ICC Womens T20 World Cup 2020,https://www.cricbuzz.com/cricket-series/2799/icc-womens-t20-world-cup-2020/matches
2020,Women,ICC Womens T20 World Cup Warm up Matches 2020,https://www.cricbuzz.com/cricket-series/2800/icc-womens-t20-world-cup-warm-up-matches-2020/matches
2020,Women,Germany Women tour of Oman 2019/20,https://www.cricbuzz.com/cricket-series/7303/germany-women-tour-of-oman-201920/matches
2020,Women,"Womens T20I Tri-Series in Australia, 2020",https://www.cricbuzz.com/cricket-series/2831/womens-t20i-tri-series-in-australia-2020/matches
2020,Women,"South Africa Women tour of New Zealand, 2020",https://www.cricbuzz.com/cricket-series/2854/south-africa-women-tour-of-new-zealand-2020/matches
2020,Women,Qatar Tri-Nation Womens T20 Series 2020,https://www.cricbuzz.com/cricket-series/6486/qatar-tri-nation-womens-t20-series-2020/matches
2020,Women,Womens T20 Challenger Trophy 2020,https://www.cricbuzz.com/cricket-series/2957/womens-t20-challenger-trophy-2020/matches
2001,International,"Zimbabwe in Sri Lanka Test Series, 2002",https://www.cricbuzz.com/cricket-series/1471/zimbabwe-in-sri-lanka-test-series-2002/matches
2001,International,"Bangladesh in New Zealand Test Series, 2001",https://www.cricbuzz.com/cricket-series/1469/bangladesh-in-new-zealand-test-series-2001/matches
2001,International,"South Africa in Australia Test Series, 2001-02",https://www.cricbuzz.com/cricket-series/1470/south-africa-in-australia-test-series-2001-02/matches
2001,International,"Sri Lanka, West Indies, Zimbabwe in Sri Lanka, 2001",https://www.cricbuzz.com/cricket-series/769/sri-lanka-west-indies-zimbabwe-in-sri-lanka-2001/matches
2001,International,"England in India Test Series, 2001",https://www.cricbuzz.com/cricket-series/1468/england-in-india-test-series-2001/matches
2001,International,"Zimbabwe in Bangladesh ODI Series, 2001",https://www.cricbuzz.com/cricket-series/768/zimbabwe-in-bangladesh-odi-series-2001/matches
2001,International,"West Indies in Sri Lanka Test Series, 2001",https://www.cricbuzz.com/cricket-series/1466/west-indies-in-sri-lanka-test-series-2001/matches
2001,International,"Zimbabwe in Bangladesh Test Series, 2001",https://www.cricbuzz.com/cricket-series/1464/zimbabwe-in-bangladesh-test-series-2001/matches
2001,International,"New Zealand in Australia, 2001",https://www.cricbuzz.com/cricket-series/1467/new-zealand-in-australia-2001/matches
2001,International,"India in South Africa Test Series, 2001",https://www.cricbuzz.com/cricket-series/1465/india-in-south-africa-test-series-2001/matches
2001,International,"Pakistan, Sri Lanka, Zimbabwe in United Arab Emirates, 2001",https://www.cricbuzz.com/cricket-series/767/pakistan-sri-lanka-zimbabwe-in-united-arab-emirates-2001/matches
2001,International,"India, Kenya, South Africa in South Africa, 2001",https://www.cricbuzz.com/cricket-series/766/india-kenya-south-africa-in-south-africa-2001/matches
2001,International,"England in Zimbabwe ODI Series, 2001",https://www.cricbuzz.com/cricket-series/765/england-in-zimbabwe-odi-series-2001/matches
2001,International,"South Africa in Zimbabwe ODI Series, 2001",https://www.cricbuzz.com/cricket-series/764/south-africa-in-zimbabwe-odi-series-2001/matches
2001,International,"South Africa in Zimbabwe Test Series, 2001",https://www.cricbuzz.com/cricket-series/1463/south-africa-in-zimbabwe-test-series-2001/matches
2001,International,"Bangladesh, Pakistan, Sri Lanka in Pakistan/Sri Lanka, 2001-02",https://www.cricbuzz.com/cricket-series/1475/bangladesh-pakistan-sri-lanka-in-pakistansri-lanka-2001-02/matches
2001,International,"West Indies in Kenya ODI Series, 2001",https://www.cricbuzz.com/cricket-series/763/west-indies-in-kenya-odi-series-2001/matches
2001,International,"India in Sri Lanka Test Series, 2001",https://www.cricbuzz.com/cricket-series/1462/india-in-sri-lanka-test-series-2001/matches
2001,International,"West Indies in Zimbabwe, 2001",https://www.cricbuzz.com/cricket-series/1460/west-indies-in-zimbabwe-2001/matches
2001,International,"India, New Zealand, Sri Lanka in Sri Lanka, 2001",https://www.cricbuzz.com/cricket-series/762/india-new-zealand-sri-lanka-in-sri-lanka-2001/matches
2001,International,"Australia in England, 2001",https://www.cricbuzz.com/cricket-series/1461/australia-in-england-2001/matches
2001,International,"India, West Indies, Zimbabwe in Zimbabwe, 2001",https://www.cricbuzz.com/cricket-series/761/india-west-indies-zimbabwe-in-zimbabwe-2001/matches
2001,International,"India in Zimbabwe Test Series, 2001",https://www.cricbuzz.com/cricket-series/1459/india-in-zimbabwe-test-series-2001/matches
2001,International,"Australia, England, Pakistan in England, 2001",https://www.cricbuzz.com/cricket-series/760/australia-england-pakistan-in-england-2001/matches
2001,International,"Pakistan in England Test Series, 2001",https://www.cricbuzz.com/cricket-series/1458/pakistan-in-england-test-series-2001/matches
2001,International,"South Africa in West Indies ODI Series, 2001",https://www.cricbuzz.com/cricket-series/759/south-africa-in-west-indies-odi-series-2001/matches
2001,International,"Bangladesh in Zimbabwe Test Series, 2001",https://www.cricbuzz.com/cricket-series/1457/bangladesh-in-zimbabwe-test-series-2001/matches
2001,International,"New Zealand, Pakistan, Sri Lanka in United Arab Emirates, 2001",https://www.cricbuzz.com/cricket-series/758/new-zealand-pakistan-sri-lanka-in-united-arab-emirates-2001/matches
2001,International,"Bangladesh in Zimbabwe ODI Series, 2001",https://www.cricbuzz.com/cricket-series/757/bangladesh-in-zimbabwe-odi-series-2001/matches
2001,International,"Australia in India ODI Series, 2001",https://www.cricbuzz.com/cricket-series/756/australia-in-india-odi-series-2001/matches
2001,International,"England in Sri Lanka ODI Series, 2001",https://www.cricbuzz.com/cricket-series/755/england-in-sri-lanka-odi-series-2001/matches
2001,International,"South Africa in West Indies, 2001",https://www.cricbuzz.com/cricket-series/1456/south-africa-in-west-indies-2001/matches
2001,International,"Pakistan in New Zealand Test Series, 2001",https://www.cricbuzz.com/cricket-series/1455/pakistan-in-new-zealand-test-series-2001/matches
2001,International,"Australia in India, 2001",https://www.cricbuzz.com/cricket-series/1454/australia-in-india-2001/matches
2001,International,"England in Sri Lanka Test Series, 2001",https://www.cricbuzz.com/cricket-series/1453/england-in-sri-lanka-test-series-2001/matches
2001,International,"Pakistan in New Zealand ODI Series, 2001",https://www.cricbuzz.com/cricket-series/754/pakistan-in-new-zealand-odi-series-2001/matches
2001,International,"Sri Lanka in New Zealand ODI Series, 2001",https://www.cricbuzz.com/cricket-series/753/sri-lanka-in-new-zealand-odi-series-2001/matches
2001,International,"Australia, West Indies, Zimbabwe in Australia, 2001",https://www.cricbuzz.com/cricket-series/752/australia-west-indies-zimbabwe-in-australia-2001/matches
2001,International,"Zimbabwe in New Zealand ODI Series, 2001",https://www.cricbuzz.com/cricket-series/750/zimbabwe-in-new-zealand-odi-series-2001/matches
2001,Women,Womens European Championship 2001,https://www.cricbuzz.com/cricket-series/6393/womens-european-championship-2001/matches
2001,Women,"Australia Women tour of Ireland, 2001",https://www.cricbuzz.com/cricket-series/6102/australia-women-tour-of-ireland-2001/matches
2001,Women,"Australia Women tour of England, 2001",https://www.cricbuzz.com/cricket-series/4511/australia-women-tour-of-england-2001/matches
2001,Women,"Netherlands Women tour of Pakistan, 2001",https://www.cricbuzz.com/cricket-series/6116/netherlands-women-tour-of-pakistan-2001/matches
2002,International,"Pakistan in South Africa Test Series, 2002-03",https://www.cricbuzz.com/cricket-series/1491/pakistan-in-south-africa-test-series-2002-03/matches
2002,International,"India in New Zealand ODI Series, 2002-03",https://www.cricbuzz.com/cricket-series/794/india-in-new-zealand-odi-series-2002-03/matches
2002,International,"Australia, England, Sri Lanka in Australia, 2002-03",https://www.cricbuzz.com/cricket-series/795/australia-england-sri-lanka-in-australia-2002-03/matches
2002,International,"India in New Zealand Test Series, 2002",https://www.cricbuzz.com/cricket-series/1490/india-in-new-zealand-test-series-2002/matches
2002,International,"West Indies in Bangladesh Test Series, 2002",https://www.cricbuzz.com/cricket-series/1489/west-indies-in-bangladesh-test-series-2002/matches
2002,International,"Kenya in Zimbabwe ODI Series, 2002",https://www.cricbuzz.com/cricket-series/792/kenya-in-zimbabwe-odi-series-2002/matches
2002,International,"Pakistan in South Africa ODI Series, 2002",https://www.cricbuzz.com/cricket-series/793/pakistan-in-south-africa-odi-series-2002/matches
2002,International,"West Indies in Bangladesh ODI Series, 2002",https://www.cricbuzz.com/cricket-series/790/west-indies-in-bangladesh-odi-series-2002/matches
2002,International,"Sri Lanka in South Africa ODI Series, 2002",https://www.cricbuzz.com/cricket-series/791/sri-lanka-in-south-africa-odi-series-2002/matches
2002,International,"Pakistan in Zimbabwe ODI Series, 2002",https://www.cricbuzz.com/cricket-series/789/pakistan-in-zimbabwe-odi-series-2002/matches
2002,International,"Pakistan in Zimbabwe Test Series, 2002",https://www.cricbuzz.com/cricket-series/1487/pakistan-in-zimbabwe-test-series-2002/matches
2002,International,"Sri Lanka in South Africa Test Series, 2002",https://www.cricbuzz.com/cricket-series/1488/sri-lanka-in-south-africa-test-series-2002/matches
2002,International,"England in Australia, 2002-03",https://www.cricbuzz.com/cricket-series/1492/england-in-australia-2002-03/matches
2002,International,"West Indies in India ODI Series, 2002",https://www.cricbuzz.com/cricket-series/788/west-indies-in-india-odi-series-2002/matches
2002,International,"Bangladesh in South Africa Test Series, 2002",https://www.cricbuzz.com/cricket-series/1485/bangladesh-in-south-africa-test-series-2002/matches
2002,International,"West Indies in India Test Series, 2002",https://www.cricbuzz.com/cricket-series/1486/west-indies-in-india-test-series-2002/matches
2002,International,"Bangladesh in South Africa ODI Series, 2002",https://www.cricbuzz.com/cricket-series/787/bangladesh-in-south-africa-odi-series-2002/matches
2002,International,"Australia v Pakistan Test Series, 2002",https://www.cricbuzz.com/cricket-series/1484/australia-v-pakistan-test-series-2002/matches
2002,International,"ICC Champions Trophy, 2002",https://www.cricbuzz.com/cricket-series/786/icc-champions-trophy-2002/matches
2002,International,"Australia, Kenya, Pakistan in Kenya, 2002",https://www.cricbuzz.com/cricket-series/785/australia-kenya-pakistan-in-kenya-2002/matches
2002,International,"Pakistan, South Africa, Sri Lanka in Morocco, 2002",https://www.cricbuzz.com/cricket-series/784/pakistan-south-africa-sri-lanka-in-morocco-2002/matches
2002,International,"Bangladesh in Sri Lanka ODI Series, 2002",https://www.cricbuzz.com/cricket-series/783/bangladesh-in-sri-lanka-odi-series-2002/matches
2002,International,"India in England Test Series, 2002",https://www.cricbuzz.com/cricket-series/1483/india-in-england-test-series-2002/matches
2002,International,"Bangladesh in Sri Lanka Test Series, 2002",https://www.cricbuzz.com/cricket-series/1482/bangladesh-in-sri-lanka-test-series-2002/matches
2002,International,"England, India, Sri Lanka in England, 2002",https://www.cricbuzz.com/cricket-series/782/england-india-sri-lanka-in-england-2002/matches
2002,International,"New Zealand in West Indies Test Series, 2002",https://www.cricbuzz.com/cricket-series/1481/new-zealand-in-west-indies-test-series-2002/matches
2002,International,"Pakistan in Australia ODI Series, 2002",https://www.cricbuzz.com/cricket-series/781/pakistan-in-australia-odi-series-2002/matches
2002,International,"New Zealand in West Indies ODI Series, 2002",https://www.cricbuzz.com/cricket-series/780/new-zealand-in-west-indies-odi-series-2002/matches
2002,International,"India in West Indies ODI Series, 2002",https://www.cricbuzz.com/cricket-series/779/india-in-west-indies-odi-series-2002/matches
2002,International,"Sri Lanka in England Test Series, 2002",https://www.cricbuzz.com/cricket-series/1480/sri-lanka-in-england-test-series-2002/matches
2002,International,"New Zealand in Pakistan Test Series, 2002",https://www.cricbuzz.com/cricket-series/1478/new-zealand-in-pakistan-test-series-2002/matches
2002,International,"New Zealand in Pakistan ODI Series, 2002",https://www.cricbuzz.com/cricket-series/778/new-zealand-in-pakistan-odi-series-2002/matches
2002,International,"India in West Indies Test Series, 2002",https://www.cricbuzz.com/cricket-series/1479/india-in-west-indies-test-series-2002/matches
2002,International,"New Zealand, Pakistan, Sri Lanka in United Arab Emirates, 2002",https://www.cricbuzz.com/cricket-series/777/new-zealand-pakistan-sri-lanka-in-united-arab-emirates-2002/matches
2002,International,"Australia in South Africa ODI Series, 2002",https://www.cricbuzz.com/cricket-series/776/australia-in-south-africa-odi-series-2002/matches
2002,International,"England in New Zealand Test Series, 2002",https://www.cricbuzz.com/cricket-series/1477/england-in-new-zealand-test-series-2002/matches
2002,International,"Zimbabwe in India ODI Series, 2002",https://www.cricbuzz.com/cricket-series/775/zimbabwe-in-india-odi-series-2002/matches
2002,International,"Australia in South Africa Test Series, 2002",https://www.cricbuzz.com/cricket-series/1476/australia-in-south-africa-test-series-2002/matches
2002,International,"Zimbabwe in India Test Series, 2002",https://www.cricbuzz.com/cricket-series/1474/zimbabwe-in-india-test-series-2002/matches
2002,International,"Pakistan v West Indies ODI Series, 2002",https://www.cricbuzz.com/cricket-series/773/pakistan-v-west-indies-odi-series-2002/matches
2002,International,"England in New Zealand ODI Series, 2002",https://www.cricbuzz.com/cricket-series/774/england-in-new-zealand-odi-series-2002/matches
2002,International,"Pakistan v West Indies Test Series, 2002",https://www.cricbuzz.com/cricket-series/1473/pakistan-v-west-indies-test-series-2002/matches
2002,International,"Pakistan in Bangladesh ODI Series, 2002",https://www.cricbuzz.com/cricket-series/770/pakistan-in-bangladesh-odi-series-2002/matches
2002,International,"England in India ODI Series, 2002",https://www.cricbuzz.com/cricket-series/771/england-in-india-odi-series-2002/matches
2002,International,"Australia, New Zealand, South Africa in Australia, 2002",https://www.cricbuzz.com/cricket-series/772/australia-new-zealand-south-africa-in-australia-2002/matches
2002,International,"Pakistan in Bangladesh Test Series, 2002",https://www.cricbuzz.com/cricket-series/1472/pakistan-in-bangladesh-test-series-2002/matches
2002,Women,India Women tour of England 2002,https://www.cricbuzz.com/cricket-series/4681/india-women-tour-of-england-2002/matches
2002,Women,India Women tour of Ireland 2002,https://www.cricbuzz.com/cricket-series/6050/india-women-tour-of-ireland-2002/matches
2002,Women,"Womens ODI Tri-Series in England, 2002",https://www.cricbuzz.com/cricket-series/6046/womens-odi-tri-series-in-england-2002/matches
2002,Women,"New Zealand Women tour of Ireland, 2002",https://www.cricbuzz.com/cricket-series/6498/new-zealand-women-tour-of-ireland-2002/matches
2002,Women,"New Zealand Women tour of Netherlands, 2002",https://www.cricbuzz.com/cricket-series/6512/new-zealand-women-tour-of-netherlands-2002/matches
2002,Women,"India Women tour of South Africa, 2001-02",https://www.cricbuzz.com/cricket-series/3846/india-women-tour-of-south-africa-2001-02/matches
2002,Women,"New Zealand Women tour of Australia, 2001/02",https://www.cricbuzz.com/cricket-series/6491/new-zealand-women-tour-of-australia-200102/matches
